Date,Region,Department,Gross_Revenue,Logistics_Cost,Software_Licenses,Marketing_Spend,Office_Admin_Expenses,Total_OpEx,Net_Profit,Profit_Margin_Pct
2026-01-28,LATAM,Logistics,18841.357857700918,1169.6292746023732,0.0,0.0,692.8330177404166,1862.4622923427899,16978.89556535813,90.11503148335164
2026-01-29,LATAM,R&D,12305.928782284038,0.0,0.0,0.0,705.99570067273,705.99570067273,11599.933081611307,94.26296289241408
2026-01-30,APAC,IT Operations,14093.794066264662,0.0,728.7932877094124,0.0,491.0567959877241,1219.8500836971366,12873.943982567525,91.3447714791221
2026-01-31,LATAM,Logistics,16472.14701354493,1697.5705107775289,0.0,0.0,400.1770375021194,2097.747548279648,14374.399465265284,87.26488085278328
2026-02-01,LATAM,Admin,7622.579408906188,0.0,0.0,0.0,674.934921554822,674.934921554822,6947.6444873513665,91.14558359646303
2026-02-02,Europe,R&D,12538.491146951637,0.0,0.0,0.0,470.77646781755294,470.77646781755294,12067.714679134084,96.24534992049655
2026-02-03,LATAM,Logistics,10979.945416584696,1733.6335605024176,0.0,0.0,310.0653178420607,2043.6988783444783,8936.246538240219,81.38698508229771
2026-02-04,North America,Sales,7195.609882433737,0.0,0.0,3123.1640508025826,712.9844117368846,3836.148462539467,3359.46141989427,46.6876536497003
2026-02-05,LATAM,IT Operations,10513.016334372973,0.0,503.42609803439973,0.0,729.5359260634084,1232.9620240978081,9280.054310275165,88.2720431046363
2026-02-06,LATAM,Logistics,6022.584640782404,1786.3435064919256,0.0,0.0,479.78585368410205,2266.1293601760276,3756.455280606376,62.37281009168796
2026-02-07,APAC,R&D,5387.178604242305,0.0,0.0,0.0,245.4198363858725,245.4198363858725,5141.758767856432,95.44437163838214
2026-02-08,North America,Sales,7027.494337322341,0.0,0.0,1186.6096784941083,432.69565395015877,1619.3053324442672,5408.189004878074,76.95757186392463
2026-02-09,LATAM,R&D,19446.726673837606,0.0,0.0,0.0,682.122595677562,682.122595677562,18764.604078160042,96.49235263539109
2026-02-10,LATAM,R&D,13242.943038425254,0.0,0.0,0.0,741.0644171277372,741.0644171277372,12501.878621297517,94.4040806112547
2026-02-11,Europe,Sales,19487.332417298298,0.0,0.0,1441.9091328369109,322.08364549855753,1763.9927783354683,17723.33963896283,90.94800283301151
2026-02-12,LATAM,R&D,11487.46817495198,0.0,0.0,0.0,240.18416721516292,240.18416721516292,11247.284007736818,97.90916358977276
2026-02-13,LATAM,Sales,9677.241996278894,0.0,0.0,1023.5247723157504,726.4102718797031,1749.9350441954534,7927.30695208344,81.91700646869903
2026-02-14,Europe,Logistics,12592.127942603662,1874.952853761811,0.0,0.0,433.64296338732515,2308.595817149136,10283.532125454525,81.6663567296014
2026-02-15,APAC,Sales,11592.675329493652,0.0,0.0,2892.76537068749,525.0565785605379,3417.8219492480275,8174.853380245624,70.517401271883
2026-02-16,LATAM,Sales,6584.970263926159,0.0,0.0,2343.0202762312547,780.8394872304553,3123.85976346171,3461.1105004644487,52.56076127518957
2026-02-17,Europe,IT Operations,14612.394720353093,0.0,876.4284379582596,0.0,239.9388367485337,1116.3672747067933,13496.0274456463,92.36013469337887
2026-02-18,North America,Sales,8240.572737643994,0.0,0.0,1402.8245527068266,588.9908044712573,1991.815357178084,6248.75738046591,75.82916357161419
2026-02-19,APAC,Sales,14293.819323467444,0.0,0.0,3873.8023631703113,244.46325354492024,4118.265616715232,10175.553706752213,71.18848697105115
2026-02-20,North America,Logistics,14753.016385972302,1146.4778307699444,0.0,0.0,425.2813570799002,1571.7591878498447,13181.257198122457,89.34618421935511
2026-02-21,North America,IT Operations,7280.3727969297215,0.0,1181.083003657328,0.0,682.288727116068,1863.371730773396,5417.001066156326,74.40554511770033
2026-02-22,Europe,Admin,5920.244406660022,0.0,0.0,0.0,460.0833396533806,460.0833396533806,5460.161067006641,92.22864280508746
2026-02-23,LATAM,Logistics,16711.423791026595,978.3002274817082,0.0,0.0,798.3094123417702,1776.6096398234786,14934.814151203116,89.36889123249061
2026-02-24,Europe,Logistics,11897.006356539801,1373.2981198911707,0.0,0.0,535.4355709679613,1908.733690859132,9988.27266568067,83.95618499598515
2026-02-25,Europe,Admin,5872.456932582137,0.0,0.0,0.0,392.69729158157213,392.69729158157213,5479.759641000564,93.31289618485286
2026-02-26,Europe,Sales,19922.994757546505,0.0,0.0,2588.9791718368597,332.0667955428519,2921.0459673797113,17001.948790166793,85.33831884750526
2026-02-27,Europe,R&D,5866.7084149454995,0.0,0.0,0.0,410.3123205716971,410.3123205716971,5456.396094373802,93.00608976020655
2026-02-28,APAC,IT Operations,15425.528432878298,0.0,843.1437864390408,0.0,423.5199642557305,1266.6637506947714,14158.864682183526,91.7885227970863
2026-03-01,LATAM,R&D,19755.183878951204,0.0,0.0,0.0,241.2282066343766,241.2282066343766,19513.955672316828,98.77891186377971
2026-03-02,North America,Admin,8587.701563238885,0.0,0.0,0.0,421.74451965606386,421.74451965606386,8165.957043582821,95.08897093651446
2026-03-03,North America,Logistics,7133.740530307943,1056.7586351564414,0.0,0.0,478.543111843535,1535.3017469999763,5598.438783307967,78.47830685070205
2026-03-04,LATAM,Logistics,6820.774091336433,1401.6112502003493,0.0,0.0,633.6426513432828,2035.253901543632,4785.520189792801,70.16095425109069
2026-03-05,North America,IT Operations,9549.127213513933,0.0,622.032675702194,0.0,594.0376908329647,1216.0703665351587,8333.056846978774,87.26511502732757
2026-03-06,LATAM,Logistics,6515.6871651597,1558.378793965737,0.0,0.0,625.2593931374926,2183.6381871032295,4332.048978056471,66.48644829390443
2026-03-07,North America,Logistics,15382.420125411978,1532.6075277382054,0.0,0.0,205.01820912611427,1737.6257368643196,13644.794388547658,88.70382083769941
2026-03-08,Europe,IT Operations,5934.37697195094,0.0,883.0357013914755,0.0,330.6004397483216,1213.636141139797,4720.740830811143,79.549055496877
2026-03-09,North America,IT Operations,12641.331922246845,0.0,410.6286106188488,0.0,597.0105730399139,1007.6391836587627,11633.692738588083,92.0290109471339
2026-03-10,LATAM,Admin,19950.452807794652,0.0,0.0,0.0,490.3936209078483,490.3936209078483,19460.059186886803,97.54194240284987
2026-03-11,LATAM,Logistics,17209.55404259028,1061.829330530182,0.0,0.0,203.18808540100756,1265.0174159311896,15944.53662665909,92.64933064040754
2026-03-12,LATAM,Logistics,14228.291573465163,750.2903025481293,0.0,0.0,682.6967854590935,1432.9870880072226,12795.30448545794,89.92860751687398
2026-03-13,LATAM,Admin,9593.804311799175,0.0,0.0,0.0,663.6857439742024,663.6857439742024,8930.118567824973,93.08214215753857
2026-03-14,LATAM,Sales,14358.437544374578,0.0,0.0,1725.6798823386675,529.0514977961376,2254.731380134805,12103.706164239773,84.29681939161846
2026-03-15,APAC,Sales,12905.621958674776,0.0,0.0,2501.8107134641227,239.87799546576326,2741.688708929886,10163.933249744889,78.75585758122253
2026-03-16,APAC,Sales,11391.250758355573,0.0,0.0,3038.860998205323,659.9090297195507,3698.770027924874,7692.480730430699,67.52972868048053
2026-03-17,North America,Admin,6960.655651102992,0.0,0.0,0.0,550.2281526388183,550.2281526388183,6410.427498464174,92.09516775116396
2026-03-18,LATAM,Logistics,18299.063228607003,1145.7940076933114,0.0,0.0,669.1759862947755,1814.969993988087,16484.093234618915,90.0816234617369
2026-03-19,North America,Admin,11746.769732319837,0.0,0.0,0.0,651.0481954375043,651.0481954375043,11095.721536882333,94.45764060866688
2026-03-20,LATAM,Admin,7919.337677311476,0.0,0.0,0.0,681.8012431747022,681.8012431747022,7237.536434136774,91.39067847645858
2026-03-21,LATAM,Sales,10516.390263159345,0.0,0.0,1228.7176539206935,510.80483984277487,1739.5224937634684,8776.867769395876,83.45893932961671
2026-03-22,APAC,R&D,11211.946287933904,0.0,0.0,0.0,284.194710916109,284.194710916109,10927.751577017796,97.46525087065433
2026-03-23,APAC,Logistics,17413.068433503115,713.8912161228632,0.0,0.0,602.6944840278131,1316.5857001506763,16096.482733352439,92.43909420572002
2026-03-24,Europe,Sales,16004.21570842103,0.0,0.0,1824.111445143676,572.2842710311824,2396.3957161748585,13607.819992246172,85.02647202565551
2026-03-25,APAC,R&D,16539.573404620096,0.0,0.0,0.0,645.3519123194524,645.3519123194524,15894.221492300643,96.09813447704049
2026-03-26,Europe,R&D,5165.468966429708,0.0,0.0,0.0,301.9286036304412,301.9286036304412,4863.540362799267,94.15486559705091
2026-03-27,Europe,IT Operations,11242.309972696423,0.0,1099.793172238859,0.0,316.98511994017355,1416.7782921790324,9825.53168051739,87.39780084680208
2026-03-28,Europe,Logistics,12220.162274529855,1835.1455527757125,0.0,0.0,734.2457103315971,2569.39126310731,9650.771011422545,78.97416412822422
2026-03-29,Europe,R&D,5287.88415234585,0.0,0.0,0.0,649.9866790712424,649.9866790712424,4637.897473274608,87.70800077413024
2026-03-30,Europe,Sales,8897.198131175513,0.0,0.0,3420.8964726519807,744.9370932201938,4165.833565872174,4731.364565303339,53.17814097816683
2026-03-31,North America,IT Operations,16404.347346832023,0.0,752.7755557018527,0.0,655.2291926983524,1408.0047484002052,14996.342598431816,91.41688042424853
2026-04-01,APAC,Logistics,7056.645585934986,1018.8161911067862,0.0,0.0,558.2931835941811,1577.1093747009672,5479.536211234019,77.65072150081625
2026-04-02,Europe,Admin,13029.651971788875,0.0,0.0,0.0,592.4796422167242,592.4796422167242,12437.172329572151,95.45283601204753
2026-04-03,LATAM,Sales,8228.028080258562,0.0,0.0,2378.994611207984,733.476754364006,3112.4713655719897,5115.556714686572,62.17232932104697
2026-04-04,APAC,R&D,5181.811619658399,0.0,0.0,0.0,547.2840527071644,547.2840527071644,4634.527566951234,89.43836455515063
2026-04-05,APAC,R&D,8618.021863993123,0.0,0.0,0.0,579.4347945970325,579.4347945970325,8038.587069396091,93.27647569544975
2026-04-06,Europe,Sales,19638.106323650805,0.0,0.0,2639.7314260968847,293.88602960216036,2933.617455699045,16704.48886795176,85.0616072275462
2026-04-07,North America,R&D,17023.056678244844,0.0,0.0,0.0,484.3527320696616,484.3527320696616,16538.70394617518,97.15472525748766
2026-04-08,Europe,IT Operations,19393.6496648155,0.0,704.4147678356778,0.0,629.8382671748593,1334.2530350105371,18059.396629804964,93.12015500913591
2026-04-09,North America,Logistics,12317.810658895436,731.6896208349857,0.0,0.0,362.56561898981926,1094.255239824805,11223.555419070632,91.116479461108
2026-04-10,LATAM,IT Operations,6646.042980162552,0.0,827.2783096081673,0.0,321.3525083147209,1148.6308179228881,5497.412162239664,82.71707207805638
2026-04-11,APAC,R&D,13219.392334605394,0.0,0.0,0.0,388.29608493464934,388.29608493464934,12831.096249670745,97.06267826004242
2026-04-12,LATAM,Admin,11815.660018399412,0.0,0.0,0.0,344.9003767957001,344.9003767957001,11470.759641603712,97.08098932891926
2026-04-13,North America,Logistics,17665.35624109424,538.1716398586263,0.0,0.0,328.9475822218375,867.1192220804638,16798.237019013777,95.09141389369032
2026-04-14,North America,Logistics,6471.238711763669,1468.7335794297264,0.0,0.0,454.91050572085214,1923.6440851505786,4547.59462661309,70.27394335409535
2026-04-15,LATAM,Sales,12323.617055326673,0.0,0.0,2298.4480066284077,744.7031083301205,3043.151114958528,9280.465940368145,75.30634795534176
2026-04-16,North America,Sales,7250.729970409764,0.0,0.0,1131.6998279290153,504.23578804323097,1635.9356159722463,5614.7943544375175,77.43764251808437
2026-04-17,LATAM,Admin,9870.1389033509,0.0,0.0,0.0,312.75222848919384,312.75222848919384,9557.386674861707,96.83132900608913
2026-04-18,APAC,Logistics,16060.356160816995,1455.3534761821147,0.0,0.0,246.18300162852444,1701.536477810639,14358.819683006355,89.40536274057274
2026-04-19,LATAM,Admin,12140.271940531498,0.0,0.0,0.0,617.6936870827551,617.6936870827551,11522.578253448743,94.91202758794451
2026-04-20,APAC,Sales,10638.32427718654,0.0,0.0,1497.2493394604678,429.6792586618327,1926.9285981223006,8711.39567906424,81.88691613533044
2026-04-21,LATAM,Sales,10917.14417855053,0.0,0.0,2336.6249162256727,693.0985679512155,3029.723484176888,7887.420694373643,72.24802169298505
2026-04-22,North America,Logistics,11891.7015260898,1010.9062498719375,0.0,0.0,595.7064611844621,1606.6127110563996,10285.088815033401,86.48963138259424
2026-04-23,LATAM,IT Operations,16775.248157555856,0.0,862.3054765104622,0.0,677.7448703248211,1540.0503468352833,15235.197810720572,90.81950781072877
2026-04-24,North America,R&D,18381.270334103516,0.0,0.0,0.0,363.1676236510692,363.1676236510692,18018.102710452447,98.02425176796802
2026-04-25,LATAM,Sales,19330.020297558924,0.0,0.0,1627.5563962237834,615.4153534766349,2242.9717497004185,17087.048547858503,88.39643355168296
2026-04-26,LATAM,Sales,16803.550793829425,0.0,0.0,1149.9370859790363,358.43719081623124,1508.3742767952676,15295.176517034157,91.02347893429067
2026-04-27,Europe,IT Operations,9731.10343622019,0.0,364.5982256038617,0.0,763.441087670175,1128.0393132740367,8603.064122946153,88.40789926170801
2026-04-28,North America,IT Operations,15322.020591298133,0.0,914.3554991010622,0.0,581.8245689200246,1496.1800680210868,13825.840523277046,90.235099482435
2026-04-29,Europe,Admin,11564.04686083088,0.0,0.0,0.0,394.70708010520525,394.70708010520525,11169.339780725675,96.58677377517265
2026-04-30,North America,Admin,8820.059330690769,0.0,0.0,0.0,361.7071173753636,361.7071173753636,8458.352213315406,95.89903986114076
2026-05-01,Europe,R&D,17613.07369138884,0.0,0.0,0.0,314.5559510429861,314.5559510429861,17298.517740345855,98.2140769035857
2026-05-02,APAC,R&D,5576.3952344348745,0.0,0.0,0.0,616.7845753362367,616.7845753362367,4959.610659098638,88.93936764870034
2026-05-03,LATAM,Logistics,18526.429882031352,607.5678332714765,0.0,0.0,331.22936779875636,938.7972010702329,17587.63268096112,94.932659950956
2026-05-04,North America,Admin,11922.161969371013,0.0,0.0,0.0,557.1819595564934,557.1819595564934,11364.980009814519,95.32650234925562
2026-05-05,North America,Sales,14558.022152124206,0.0,0.0,3530.9489921554714,358.7810161552144,3889.7300083106857,10668.29214381352,73.2811918565248
2026-05-06,LATAM,Admin,14890.308833086741,0.0,0.0,0.0,597.1813668763211,597.1813668763211,14293.12746621042,95.98946285419304
2026-05-07,North America,Sales,18426.766110598044,0.0,0.0,3943.5775874923474,688.9638371243235,4632.541424616671,13794.224685981373,74.85971549857415
2026-05-08,North America,IT Operations,14550.04523250811,0.0,517.7385122839767,0.0,666.8151458867919,1184.5536581707686,13365.49157433734,91.8587630537106
2026-05-09,Europe,Admin,14209.003771400927,0.0,0.0,0.0,656.5107985584691,656.5107985584691,13552.492972842458,95.37961415789151
2026-05-10,North America,IT Operations,5999.7806084103495,0.0,942.5573692559308,0.0,312.6334434153512,1255.190812671282,4744.589795739068,79.07938815443043
2026-05-11,APAC,R&D,12776.120329178062,0.0,0.0,0.0,253.03096819071123,253.03096819071123,12523.089360987351,98.01950074301632
2026-05-12,APAC,R&D,7252.535012255625,0.0,0.0,0.0,619.3692970924313,619.3692970924313,6633.165715163193,91.45996129566012
2026-05-13,LATAM,Logistics,16061.506530822284,1114.4433423428482,0.0,0.0,421.00832827661077,1535.451670619459,14526.054860202825,90.44017653217709
2026-05-14,North America,Admin,12683.328812190117,0.0,0.0,0.0,459.4077358420084,459.4077358420084,12223.921076348108,96.37786150115049
2026-05-15,LATAM,IT Operations,15203.4166881253,0.0,1040.281314945777,0.0,218.68945567603464,1258.9707706218117,13944.445917503488,91.71915894665219
2026-05-16,APAC,Sales,5625.093509035764,0.0,0.0,3379.4286219902183,355.7458695650295,3735.1744915552476,1889.9190174805167,33.598001783342454
2026-05-17,North America,R&D,6271.880240687048,0.0,0.0,0.0,220.20584232467843,220.20584232467843,6051.67439836237,96.48899797390654
2026-05-18,North America,R&D,15744.850820940233,0.0,0.0,0.0,727.5114635607486,727.5114635607486,15017.339357379486,95.3793689642764
2026-05-19,LATAM,Sales,6081.2650399801005,0.0,0.0,3561.354765114001,346.03800993111827,3907.3927750451194,2173.872264934981,35.74704030564823
2026-05-20,APAC,IT Operations,6068.850916478879,0.0,1023.5626567972682,0.0,534.4023017438049,1557.964958541073,4510.885957937806,74.32850172162414
2026-05-21,North America,IT Operations,5181.6271285233115,0.0,797.2508706671002,0.0,223.38759239667826,1020.6384630637785,4160.988665459533,80.3027420200603
2026-05-22,LATAM,Admin,19347.520974492203,0.0,0.0,0.0,600.1084347833948,600.1084347833948,18747.412539708806,96.8982670411647
2026-05-23,APAC,Admin,16062.625391885103,0.0,0.0,0.0,393.81640745245636,393.81640745245636,15668.808984432648,97.54824384031633
2026-05-24,LATAM,Logistics,10298.771127530963,966.8262425950904,0.0,0.0,738.7515121745995,1705.5777547696898,8593.193372761274,83.43901681424602
2026-05-25,Europe,R&D,9448.033719314828,0.0,0.0,0.0,732.8709133604215,732.8709133604215,8715.162805954407,92.2431382536009
2026-05-26,North America,Admin,10245.548446187742,0.0,0.0,0.0,395.17437101704866,395.17437101704866,9850.374075170694,96.14296518051127
2026-05-27,Europe,IT Operations,16619.802967717726,0.0,768.152903079676,0.0,740.5765374142808,1508.7294404939566,15111.073527223769,90.92209791280614
2026-05-28,APAC,Sales,14920.559166056217,0.0,0.0,1725.931390951136,797.6946040992673,2523.6259950504036,12396.933171005814,83.08625054219436
2026-05-29,Europe,IT Operations,7777.93351801202,0.0,428.58836520547055,0.0,695.2493984743688,1123.8377636798393,6654.09575433218,85.55094664826753
2026-05-30,Europe,R&D,7611.6400300112655,0.0,0.0,0.0,706.9228086531374,706.9228086531374,6904.717221358128,90.71260850663097
2026-05-31,APAC,IT Operations,6475.93474570096,0.0,997.811535362822,0.0,349.40524166545396,1347.216777028276,5128.717968672684,79.19656652002827
2026-06-01,LATAM,Logistics,14904.540795520072,1515.6809596025141,0.0,0.0,546.0214393146538,2061.702398917168,12842.838396602903,86.16728668663939
2026-06-02,Europe,R&D,16465.58993332604,0.0,0.0,0.0,240.3535483804207,240.3535483804207,16225.236384945618,98.54026761656472
2026-06-03,LATAM,Sales,8975.696424875061,0.0,0.0,3881.8809265395994,256.9507620930018,4138.831688632601,4836.86473624246,53.88846176701868
2026-06-04,Europe,Logistics,5314.174415463693,1408.6688741790354,0.0,0.0,799.3355672199743,2208.00444139901,3106.1699740646827,58.45065914709259
2026-06-05,LATAM,R&D,6232.57501214641,0.0,0.0,0.0,395.98354965554654,395.98354965554654,5836.591462490864,93.64654979869749
2026-06-06,APAC,Sales,19517.900522675456,0.0,0.0,1590.777113360285,648.9103472293078,2239.687460589593,17278.213062085862,88.52495708753318
2026-06-07,Europe,Logistics,9431.671662161305,1046.89059229631,0.0,0.0,683.9990318160899,1730.8896241123998,7700.782038048905,81.64811407656912
2026-06-08,APAC,Logistics,16538.347217572,826.8388313824851,0.0,0.0,714.8139626043375,1541.6527939868224,14996.694423585179,90.6783140195
2026-06-09,Europe,R&D,14369.953532813957,0.0,0.0,0.0,798.5769784412939,798.5769784412939,13571.376554372664,94.44273096208883
2026-06-10,APAC,Admin,10729.094594793438,0.0,0.0,0.0,344.8978911541207,344.8978911541207,10384.196703639318,96.78539611980409
2026-06-11,APAC,Logistics,8085.308932933327,1982.0539492333878,0.0,0.0,224.2104961158198,2206.2644453492076,5879.044487584119,72.71267599482087
2026-06-12,Europe,Logistics,6820.796272391097,1181.0024317941723,0.0,0.0,446.7149107967516,1627.7173425909239,5193.078929800173,76.13596305200431
2026-06-13,Europe,Sales,14225.194520583,0.0,0.0,3854.2894310854967,278.0484018973682,4132.337832982865,10092.856687600135,70.95057064419315
2026-06-14,Europe,IT Operations,16619.50670956682,0.0,544.2684424020429,0.0,213.45553349723306,757.723975899276,15861.782733667544,95.44075531758652
2026-06-15,North America,R&D,14658.56380311696,0.0,0.0,0.0,416.25609628489167,416.25609628489167,14242.307706832069,97.16032142114508
2026-06-16,LATAM,R&D,12954.531998737375,0.0,0.0,0.0,670.2429506451418,670.2429506451418,12284.289048092232,94.82618939294396
2026-06-17,North America,Admin,5629.268351474544,0.0,0.0,0.0,539.7084147350425,539.7084147350425,5089.559936739502,90.41245893716064
2026-06-18,North America,Admin,19527.331663915757,0.0,0.0,0.0,387.6667935262124,387.6667935262124,19139.664870389544,98.01474773820442
2026-06-19,APAC,R&D,16980.71287481862,0.0,0.0,0.0,592.6052032956318,592.6052032956318,16388.107671522986,96.51012765091606
2026-06-20,Europe,Admin,9392.33055051447,0.0,0.0,0.0,339.2109081852864,339.2109081852864,9053.119642329184,96.38842663851193
2026-06-21,LATAM,Sales,19699.55494038276,0.0,0.0,3984.457881897853,208.62886764325103,4193.086749541104,15506.468190841657,78.7148148157116
2026-06-22,APAC,R&D,14028.223844544831,0.0,0.0,0.0,658.6120318618564,658.6120318618564,13369.611812682975,95.3050932237728
2026-06-23,North America,Admin,13736.339873108696,0.0,0.0,0.0,574.2458509184055,574.2458509184055,13162.094022190291,95.81951337675771
2026-06-24,Europe,R&D,16221.097691442981,0.0,0.0,0.0,657.381574700576,657.381574700576,15563.716116742406,95.94736689707898
2026-06-25,APAC,IT Operations,17176.546821352065,0.0,747.0258805361518,0.0,223.36281001259937,970.3886905487511,16206.158130803315,94.35050187536842
2026-06-26,Europe,Logistics,14847.17910997254,1532.4113536703555,0.0,0.0,702.2717766983912,2234.683130368747,12612.495979603793,84.94876963619468
2026-06-27,APAC,R&D,6921.436195493001,0.0,0.0,0.0,571.715720021782,571.715720021782,6349.720475471219,91.73992645638974
2026-06-28,Europe,Logistics,10074.012589917476,710.8294513675412,0.0,0.0,538.0372104275841,1248.8666617951253,8825.14592812235,87.60308615213516
2026-06-29,North America,Admin,18921.254604890746,0.0,0.0,0.0,574.768428868719,574.768428868719,18346.486176022026,96.96231333032136
2026-06-30,LATAM,Logistics,8369.234177657778,1228.3845494890966,0.0,0.0,718.6599481210185,1947.044497610115,6422.1896800476625,76.73569102884133
2026-07-01,North America,R&D,10582.505357562699,0.0,0.0,0.0,552.1619039353443,552.1619039353443,10030.343453627354,94.78231396745058
2026-07-02,LATAM,IT Operations,11481.153244162939,0.0,555.846683634765,0.0,548.5702279329075,1104.4169115676725,10376.736332595267,90.38060996068351
2026-07-03,Europe,Admin,11591.074845416782,0.0,0.0,0.0,794.4074942394595,794.4074942394595,10796.667351177322,93.14638629433425
2026-07-04,APAC,R&D,14194.093737417883,0.0,0.0,0.0,654.0381002411408,654.0381002411408,13540.055637176742,95.3921813372488
2026-07-05,North America,Admin,19146.13756617061,0.0,0.0,0.0,465.37628327068114,465.37628327068114,18680.76128289993,97.56934639343156
2026-07-06,LATAM,Sales,8610.390677487574,0.0,0.0,3135.168417238146,624.4382000197566,3759.6066172579026,4850.784060229671,56.33639914751326
2026-07-07,North America,Logistics,6822.520644513771,541.3050798041983,0.0,0.0,433.5382830150731,974.8433628192713,5847.6772816944995,85.71139006221729
2026-07-08,LATAM,Sales,7962.057347899059,0.0,0.0,3943.431195375466,337.3252774900994,4280.756472865565,3681.300875033494,46.23554835365354
2026-07-09,North America,R&D,18303.873503139042,0.0,0.0,0.0,558.1111261326557,558.1111261326557,17745.762377006387,96.95085782778743
2026-07-10,LATAM,IT Operations,14687.16218982809,0.0,420.4455266997238,0.0,756.9092588683709,1177.3547855680947,13509.807404259995,91.9837830456894
2026-07-11,LATAM,Admin,9288.601838587401,0.0,0.0,0.0,757.4837120092776,757.4837120092776,8531.118126578123,91.84501903330077
2026-07-12,Europe,Logistics,17239.204084529258,1258.182676865675,0.0,0.0,405.1431668632942,1663.3258437289692,15575.878240800288,90.3514928208219
2026-07-13,LATAM,Admin,17920.54994545154,0.0,0.0,0.0,516.6064797330171,516.6064797330171,17403.943465718523,97.11723980957326
2026-07-14,Europe,R&D,17697.71508035417,0.0,0.0,0.0,326.98153914191676,326.98153914191676,17370.733541212252,98.15240816310298
2026-07-15,LATAM,Admin,18783.898004593317,0.0,0.0,0.0,797.3786656993301,797.3786656993301,17986.519338893988,95.75498831230695
2026-07-16,APAC,Logistics,8783.615302600425,1946.0261106765536,0.0,0.0,788.6707447207615,2734.696855397315,6048.91844720311,68.86593092723794
2026-07-17,APAC,R&D,16325.628931194175,0.0,0.0,0.0,589.7053578244684,589.7053578244684,15735.923573369706,96.38785519192041
2026-07-18,APAC,Admin,11908.0924591121,0.0,0.0,0.0,682.648435806484,682.648435806484,11225.444023305616,94.26735694108488
2026-07-19,LATAM,IT Operations,17629.978293350923,0.0,866.6019272025629,0.0,629.0600967702201,1495.6620239727831,16134.31626937814,91.5163705871557
2026-07-20,Europe,R&D,15927.360157424198,0.0,0.0,0.0,555.8949314236809,555.8949314236809,15371.465226000517,96.50981125604444
2026-07-21,Europe,R&D,16646.71169749587,0.0,0.0,0.0,232.00879819333863,232.00879819333863,16414.70289930253,98.60627851067883
2026-07-22,LATAM,IT Operations,14842.427565216072,0.0,348.89883134061347,0.0,472.85860553159665,821.7574368722101,14020.670128343862,94.46345664641788
2026-07-23,APAC,Sales,7661.431542045603,0.0,0.0,2708.619338701311,604.8717813004464,3313.4911200017573,4347.940422043846,56.751018372774574
2026-07-24,APAC,Logistics,13175.403783454076,1076.3100694787004,0.0,0.0,606.5189683302108,1682.8290378089112,11492.574745645165,87.22749552524348
2026-07-25,Europe,Sales,19770.046092867626,0.0,0.0,1778.625349528271,423.87357105343017,2202.498920581701,17567.547172285926,88.85941433704453
2026-07-26,APAC,Admin,19060.820997456784,0.0,0.0,0.0,765.0151919948183,765.0151919948183,18295.805805461965,95.98645204161514
2026-07-27,North America,IT Operations,5647.606036955175,0.0,973.78071071358,0.0,300.4142193420686,1274.1949300556485,4373.411106899526,77.43831772758334
2026-07-28,Europe,Sales,7472.222235941557,0.0,0.0,2310.987656996863,500.21566772933636,2811.2033247261993,4661.0189112153585,62.37794813965453
2026-07-29,APAC,R&D,6975.931601818429,0.0,0.0,0.0,614.5303859304936,614.5303859304936,6361.401215887936,91.19070511284396
2026-07-30,Europe,Admin,15889.698649779433,0.0,0.0,0.0,618.2814835350855,618.2814835350855,15271.417166244348,96.10891624087743
2026-07-31,North America,Admin,17266.77994785418,0.0,0.0,0.0,589.1833740612893,589.1833740612893,16677.59657379289,96.58776346347942
2026-08-01,Europe,Sales,8202.670494660078,0.0,0.0,2780.6828061363576,365.1729280711161,3145.8557342074737,5056.814760452605,61.648395650472374
2026-08-02,Europe,Sales,12587.790394277436,0.0,0.0,1219.244686081045,293.72394121197317,1512.9686272930182,11074.821766984418,87.98066555047794
2026-08-03,Europe,IT Operations,17610.545420168,0.0,585.828115735005,0.0,581.5641960960265,1167.3923118310315,16443.15310833697,93.37106100930806
2026-08-04,Europe,Logistics,15992.023171493758,558.4940188623674,0.0,0.0,559.5812696836626,1118.0752885460302,14873.947882947728,93.00854384366431
2026-08-05,North America,Sales,13133.558082377724,0.0,0.0,2867.0297938517383,307.61360617354455,3174.643400025283,9958.91468235244,75.82800197697425
2026-08-06,LATAM,Sales,13855.215356881594,0.0,0.0,3943.5335102868835,623.083487342338,4566.616997629221,9288.598359252373,67.04044736943712
2026-08-07,Europe,R&D,12625.408203744199,0.0,0.0,0.0,473.10319504019384,473.10319504019384,12152.305008704005,96.25276911918071
2026-08-08,Europe,Admin,9463.226769782308,0.0,0.0,0.0,600.6563549618918,600.6563549618918,8862.570414820417,93.6527321010642
2026-08-09,APAC,Logistics,13475.329892885242,546.4336863790153,0.0,0.0,702.4202478620905,1248.853934241106,12226.475958644136,90.73229416891321
2026-08-10,Europe,R&D,15333.27953075136,0.0,0.0,0.0,301.8370571461539,301.8370571461539,15031.442473605206,98.0314905461626
2026-08-11,APAC,IT Operations,18099.843737912117,0.0,300.12122370403677,0.0,211.486920798102,511.60814450213877,17588.23559340998,97.17341126304578
2026-08-12,LATAM,IT Operations,14544.37030968872,0.0,760.0162253135068,0.0,667.4615518374721,1427.477777150979,13116.892532537742,90.18535868685862
